review_id,rule_id,rule_type,current_review_status,engine_status,review_reason,product_line,product_id,step_id,option_group,regions,strength,confidence,message,source_workbook,source_sheet,source_cell,normalized_payload,review_decision,final_rule_type,final_effect,reviewer,reviewed_at,review_notes
dt_review:0373,decision_tree:0373,require,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,1745595,Step 14,Pick any Smart Features for a DRX-Evolution Plus System,,hard_block,0.75,"Not in decision tree | Check if need to add in Decision tree | Felix zhang | Yes, needed",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B204,"{""then"": {""requirement_text"": ""Not in decision tree | Check if need to add in Decision tree | Felix zhang | Yes, needed""}, ""when"": {""product_id"": ""1745595""}}",,require,hard_block,,,
dt_review:0374,decision_tree:0374,require,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,1746122,Step 14,Pick any Smart Features for a DRX-Evolution Plus System,,hard_block,0.75,"Not in decision tree | Check if need to add in Decision tree | Felix zhang | Yes, needed",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B205,"{""then"": {""requirement_text"": ""Not in decision tree | Check if need to add in Decision tree | Felix zhang | Yes, needed""}, ""when"": {""product_id"": ""1746122""}}",,require,hard_block,,,
dt_review:0375,decision_tree:0375,require,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,8615635,Step 14,Pick any Smart Features for a DRX-Evolution Plus System,,hard_block,0.75,"Not in decision tree | Check if need to add in Decision tree | Felix zhang | NO, not for decision tree, only upgrade",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B206,"{""then"": {""requirement_text"": ""Not in decision tree | Check if need to add in Decision tree | Felix zhang | NO, not for decision tree, only upgrade""}, ""when"": {""product_id"": ""8615635""}}",,require,hard_block,,,
dt_review:0376,decision_tree:0376,require,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,1746148,Step 14,Pick any Smart Features for a DRX-Evolution Plus System,,hard_block,0.75,"Not in decision tree | Check if need to add in Decision tree | Felix zhang | Yes, needed",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B207,"{""then"": {""requirement_text"": ""Not in decision tree | Check if need to add in Decision tree | Felix zhang | Yes, needed""}, ""when"": {""product_id"": ""1746148""}}",,require,hard_block,,,
dt_review:0377,decision_tree:0377,require,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,1038553,Step 14,Pick any Smart Features for a DRX-Evolution Plus System,,hard_block,0.75,"Not in decision tree | Check if need to add in Decision tree | Felix zhang | Yes, needed",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B208,"{""then"": {""requirement_text"": ""Not in decision tree | Check if need to add in Decision tree | Felix zhang | Yes, needed""}, ""when"": {""product_id"": ""1038553""}}",,require,hard_block,,,
dt_review:0378,decision_tree:0378,require,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,8628844,Step 14,Pick any Smart Features for a DRX-Evolution Plus System,,hard_block,0.75,"Not in decision tree | Check if need to add in Decision tree | Felix zhang | Yes, needed",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B209,"{""then"": {""requirement_text"": ""Not in decision tree | Check if need to add in Decision tree | Felix zhang | Yes, needed""}, ""when"": {""product_id"": ""8628844""}}",,require,hard_block,,,
dt_review:0379,decision_tree:0379,require,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,1013614,Step 14,Pick any Smart Features for a DRX-Evolution Plus System,,hard_block,0.75,"Not in decision tree | Check if need to add in Decision tree | Felix zhang | NO, not for decision tree, only upgrade",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B210,"{""then"": {""requirement_text"": ""Not in decision tree | Check if need to add in Decision tree | Felix zhang | NO, not for decision tree, only upgrade""}, ""when"": {""product_id"": ""1013614""}}",,require,hard_block,,,
dt_review:0380,decision_tree:0380,require,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,1061902,Step 14,Pick any Smart Features for a DRX-Evolution Plus System,,hard_block,0.75,"Not in decision tree | Check if need to add in Decision tree | Felix zhang | Yes, needed",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B211,"{""then"": {""requirement_text"": ""Not in decision tree | Check if need to add in Decision tree | Felix zhang | Yes, needed""}, ""when"": {""product_id"": ""1061902""}}",,require,hard_block,,,
dt_review:0381,decision_tree:0381,require,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,1260777,Step 14,Pick any Smart Features for a DRX-Evolution Plus System,,hard_block,0.75,"Not in decision tree | Check if need to add in Decision tree | Felix zhang | NO, not for decision tree, only upgrade",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B212,"{""then"": {""requirement_text"": ""Not in decision tree | Check if need to add in Decision tree | Felix zhang | NO, not for decision tree, only upgrade""}, ""when"": {""product_id"": ""1260777""}}",,require,hard_block,,,
dt_review:0382,decision_tree:0382,require,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,1739259,Step 14,Pick any Smart Features for a DRX-Evolution Plus System,,hard_block,0.75,"Not in decision tree | Check if need to add in Decision tree | Felix zhang | NO, not for decision tree, only upgrade",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B213,"{""then"": {""requirement_text"": ""Not in decision tree | Check if need to add in Decision tree | Felix zhang | NO, not for decision tree, only upgrade""}, ""when"": {""product_id"": ""1739259""}}",,require,hard_block,,,
dt_review:0383,decision_tree:0383,require,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,1808047,Step 14,Pick any Smart Features for a DRX-Evolution Plus System,,hard_block,0.75,"Not in decision tree | Check if need to add in Decision tree | Felix zhang | NO, not for decision tree, only upgrade",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B214,"{""then"": {""requirement_text"": ""Not in decision tree | Check if need to add in Decision tree | Felix zhang | NO, not for decision tree, only upgrade""}, ""when"": {""product_id"": ""1808047""}}",,require,hard_block,,,
dt_review:0384,decision_tree:0384,region_block,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,6708937,Step 14,Pick any Smart Features for a DRX-Evolution Plus System,china,hard_block,0.75,"Not in decision tree | Check if need to add in Decision tree | Felix zhang | NO, not for decision tree, it's for China config CAT",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B215,"{""blocked_regions"": [""china""], ""source_text"": ""Not in decision tree | Check if need to add in Decision tree | Felix zhang | NO, not for decision tree, it's for China config CAT""}",,region_block,hard_block,,,
dt_review:0385,decision_tree:0385,region_block,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,6708952,Step 14,Pick any Smart Features for a DRX-Evolution Plus System,china,hard_block,0.75,"Not in decision tree | Check if need to add in Decision tree | Felix zhang | NO, not for decision tree, it's for China config CAT",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B216,"{""blocked_regions"": [""china""], ""source_text"": ""Not in decision tree | Check if need to add in Decision tree | Felix zhang | NO, not for decision tree, it's for China config CAT""}",,region_block,hard_block,,,
dt_review:0386,decision_tree:0386,require,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,8607624,Step 14,Pick any Smart Features for a DRX-Evolution Plus System,,hard_block,0.75,"Not in decision tree | Check if need to add in Decision tree | Felix zhang | Yes, needed",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B217,"{""then"": {""requirement_text"": ""Not in decision tree | Check if need to add in Decision tree | Felix zhang | Yes, needed""}, ""when"": {""product_id"": ""8607624""}}",,require,hard_block,,,
dt_review:0387,decision_tree:0387,require,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,8607632,Step 14,Pick any Smart Features for a DRX-Evolution Plus System,,hard_block,0.75,"Not in decision tree | Check if need to add in Decision tree | Felix zhang | NO, not for decision tree, only upgrade",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B218,"{""then"": {""requirement_text"": ""Not in decision tree | Check if need to add in Decision tree | Felix zhang | NO, not for decision tree, only upgrade""}, ""when"": {""product_id"": ""8607632""}}",,require,hard_block,,,
dt_review:0388,decision_tree:0388,region_block,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,8609521,Step 14,Pick any Smart Features for a DRX-Evolution Plus System,china,hard_block,0.75,"Not in decision tree | Check if need to add in Decision tree | Felix zhang | NO, not for decision tree, it's for China config CAT",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B219,"{""blocked_regions"": [""china""], ""source_text"": ""Not in decision tree | Check if need to add in Decision tree | Felix zhang | NO, not for decision tree, it's for China config CAT""}",,region_block,hard_block,,,
dt_review:0389,decision_tree:0389,require,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,8618779,Step 14,Pick any Smart Features for a DRX-Evolution Plus System,,hard_block,0.75,"Not in decision tree | Check if need to add in Decision tree | Felix zhang | NO, not for decision tree, only upgrade",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B220,"{""then"": {""requirement_text"": ""Not in decision tree | Check if need to add in Decision tree | Felix zhang | NO, not for decision tree, only upgrade""}, ""when"": {""product_id"": ""8618779""}}",,require,hard_block,,,
dt_review:0390,decision_tree:0390,require,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,8618795,Step 14,Pick any Smart Features for a DRX-Evolution Plus System,,hard_block,0.75,"Not in decision tree | Check if need to add in Decision tree | Felix zhang | NO, not for decision tree, only upgrade",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B221,"{""then"": {""requirement_text"": ""Not in decision tree | Check if need to add in Decision tree | Felix zhang | NO, not for decision tree, only upgrade""}, ""when"": {""product_id"": ""8618795""}}",,require,hard_block,,,
dt_review:0391,decision_tree:0391,require,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,8619603,Step 14,Pick any Smart Features for a DRX-Evolution Plus System,,hard_block,0.75,"Not in decision tree | Check if need to add in Decision tree | Felix zhang | NO, not for decision tree, only upgrade",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B222,"{""then"": {""requirement_text"": ""Not in decision tree | Check if need to add in Decision tree | Felix zhang | NO, not for decision tree, only upgrade""}, ""when"": {""product_id"": ""8619603""}}",,require,hard_block,,,
dt_review:0392,decision_tree:0392,require,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,8619629,Step 14,Pick any Smart Features for a DRX-Evolution Plus System,,hard_block,0.75,"Not in decision tree | Check if need to add in Decision tree | Felix zhang | NO, not for decision tree, only upgrade",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B223,"{""then"": {""requirement_text"": ""Not in decision tree | Check if need to add in Decision tree | Felix zhang | NO, not for decision tree, only upgrade""}, ""when"": {""product_id"": ""8619629""}}",,require,hard_block,,,
dt_review:0393,decision_tree:0393,require,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,8619678,Step 14,Pick any Smart Features for a DRX-Evolution Plus System,,hard_block,0.75,"Not in decision tree | Check if need to add in Decision tree | Felix zhang | NO, not for decision tree, only upgrade",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B224,"{""then"": {""requirement_text"": ""Not in decision tree | Check if need to add in Decision tree | Felix zhang | NO, not for decision tree, only upgrade""}, ""when"": {""product_id"": ""8619678""}}",,require,hard_block,,,
dt_review:0394,decision_tree:0394,require,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,8623464,Step 14,Pick any Smart Features for a DRX-Evolution Plus System,,hard_block,0.75,Not in decision tree | Check if need to add in Decision tree | Felix zhang | No， use 1745595,Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B225,"{""then"": {""requirement_text"": ""Not in decision tree | Check if need to add in Decision tree | Felix zhang | No， use 1745595""}, ""when"": {""product_id"": ""8623464""}}",,require,hard_block,,,
dt_review:0395,decision_tree:0395,require,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,8623837,Step 14,Pick any Smart Features for a DRX-Evolution Plus System,,hard_block,0.75,Not in decision tree | Check if need to add in Decision tree | Felix zhang | No need,Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B226,"{""then"": {""requirement_text"": ""Not in decision tree | Check if need to add in Decision tree | Felix zhang | No need""}, ""when"": {""product_id"": ""8623837""}}",,require,hard_block,,,
dt_review:0396,decision_tree:0396,require,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,8624066,Step 14,Pick any Smart Features for a DRX-Evolution Plus System,,hard_block,0.75,Not in decision tree | Check if need to add in Decision tree | Felix zhang | No need,Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B227,"{""then"": {""requirement_text"": ""Not in decision tree | Check if need to add in Decision tree | Felix zhang | No need""}, ""when"": {""product_id"": ""8624066""}}",,require,hard_block,,,
dt_review:0397,decision_tree:0397,require,normalized_candidate,not_implemented,decision_tree_normalized_candidate,DRX-Evolution Plus,8628794,Step 14,Pick any Smart Features for a DRX-Evolution Plus System,,hard_block,0.75,"Not in decision tree | Check if need to add in Decision tree | Felix zhang | Yes, needed",Decision Tree for DRX-Evolution PLUS 202604 Felix review.xlsx,DRX Evolution Plus Automatic,B228,"{""then"": {""requirement_text"": ""Not in decision tree | Check if need to add in Decision tree | Felix zhang | Yes, needed""}, ""when"": {""product_id"": ""8628794""}}",,require,hard_block,,,
